Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-07-08,35.166,35.842,35.166,35.696,572387
2014-07-09,35.688,35.868,34.814,35.362,608980
2014-07-10,35.474,35.585,34.446,34.738,1430909
2014-07-11,34.524,36.022,34.524,35.765,742143
2014-07-14,35.688,36.098,35.662,35.945,724069
2014-07-15,36.116,36.346,35.953,36.072,524815
2014-07-16,36.116,37.108,35.979,36.672,1448777
2014-07-17,36.484,36.843,36.132,36.535,828135
2014-07-18,36.304,36.731,35.987,36.535,505308
2014-07-21,36.56,36.603,35.782,36.603,289550
2014-07-22,36.603,36.868,36.183,36.868,565593
2014-07-23,35.688,36.116,34.627,34.729,3393014
2014-07-24,34.746,34.832,33.883,34.19,1299495
2014-07-25,34.318,34.404,32.803,33.274,1670316
2014-07-28,33.384,34.011,33.017,33.017,889733
2014-07-29,33.351,33.805,33.069,33.549,1155167
2014-07-30,33.625,33.771,32.435,32.905,1026426
2014-07-31,32.615,33.103,31.666,31.666,1278392
2014-08-01,31.666,31.964,30.947,31.563,1874346
2014-08-04,31.905,32.667,31.666,31.666,1744230
2014-08-05,32.101,32.401,31.88,32.256,843436
2014-08-06,32.179,32.813,32.059,32.813,825771
2014-08-07,32.777,33.061,31.845,32.264,917360
2014-08-08,31.759,32.325,31.681,32.094,888217
2014-08-11,32.522,33.034,32.512,33.034,1693463
2014-08-12,33.077,33.497,32.693,33.129,934501
2014-08-13,33.129,33.591,32.847,33.378,1552230
2014-08-14,33.359,33.702,32.95,33.369,1139495
2014-08-18,33.676,33.951,32.95,33.591,716879
2014-08-19,33.633,33.771,32.983,33.462,701030
2014-08-20,33.378,33.942,33.282,33.891,648801
2014-08-21,33.933,34.044,33.727,33.873,337096
2014-08-22,33.891,33.967,33.599,33.676,520993
2014-08-25,33.702,34.232,33.702,34.123,343056
2014-08-26,33.942,34.832,33.942,34.832,1142234
2014-08-27,34.875,35.184,34.497,35.003,978387
2014-08-28,34.969,35.02,33.488,33.985,1143225
2014-08-29,33.847,34.138,33.359,33.745,1137590
2014-09-01,33.745,34.275,33.745,34.275,284784
2014-09-02,34.318,34.661,34.097,34.199,453297
2014-09-03,34.471,35.517,34.361,35.405,1313145
2014-09-04,35.088,35.251,34.455,34.532,984574
2014-09-05,34.567,34.934,34.335,34.841,684205
2014-09-08,35.08,35.542,34.9,35.474,1306191
2014-09-09,35.43,35.43,35.106,35.423,603136
2014-09-10,35.14,35.499,35.14,35.456,1100050
2014-09-11,35.26,35.559,34.773,34.788,1316263
2014-09-12,34.78,35.542,34.677,34.814,479957
2014-09-15,34.67,34.994,34.601,34.601,440329
2014-09-16,34.661,35.474,34.327,35.286,884437
2014-09-17,35.346,35.662,35.191,35.327,486918
2014-09-18,35.32,36.202,35.268,36.202,817934
2014-09-19,36.202,37.425,36.03,37.313,2247294
2014-09-22,36.878,37.143,36.731,36.801,492625
2014-09-23,36.731,36.809,35.901,35.996,546677
2014-09-24,36.081,36.569,35.628,35.73,525022
2014-09-25,35.945,36.202,35.397,35.628,713240
2014-09-26,35.542,35.73,35.26,35.593,496375
2014-09-29,35.611,36.202,35.08,35.405,717197
2014-09-30,35.517,35.662,34.978,35.302,1188936
2014-10-01,35.397,35.43,34.541,34.807,727786
2014-10-02,34.67,35.132,34.148,35.088,718694
2014-10-03,35.26,35.593,35.088,35.276,619431
2014-10-06,35.474,35.714,35.276,35.602,485264
2014-10-07,35.26,35.636,34.934,35.397,510781
2014-10-08,34.959,35.388,34.832,35.123,891890
2014-10-09,35.644,36.56,35.242,36.364,1661874
2014-10-10,35.945,36.27,35.491,35.491,1187727
2014-10-13,35.628,35.945,35.517,35.894,518741
2014-10-14,35.688,36.261,35.532,36.072,1242104
2014-10-15,36.27,36.27,35.628,35.935,1008723
2014-10-16,35.816,36.081,35.388,35.611,1097302
2014-10-17,35.704,36.183,35.636,35.636,1019371
2014-10-20,35.859,35.91,35.174,35.174,617324
2014-10-21,35.14,35.756,35.097,35.517,1212835
2014-10-22,36.125,36.329,35.644,35.919,563867
2014-10-23,35.859,36.715,35.619,35.996,1221339
2014-10-24,35.945,36.338,35.552,35.619,565026
2014-10-27,35.688,36.236,35.602,35.636,566559
2014-10-28,35.842,36.03,35.577,35.945,308844
2014-10-29,35.945,36.175,35.414,35.593,434044
2014-10-30,35.517,35.756,35.268,35.688,1277059
2014-10-31,35.935,36.047,35.577,35.884,740648
2014-11-03,35.73,36.202,35.73,35.945,664289
2014-11-04,35.945,36.141,35.842,35.935,909010
2014-11-05,35.945,36.621,35.919,36.286,1493298
2014-11-06,36.158,36.492,36.012,36.449,1121026
2014-11-07,36.373,36.86,36.355,36.715,1110122
2014-11-10,36.56,37.545,36.56,37.545,564366
2014-11-12,36.938,37.999,36.938,37.999,1331763
2014-11-13,37.999,39.198,37.948,38.512,1653474
2014-11-14,38.512,38.915,38.093,38.896,872354
2014-11-17,38.922,39.428,38.109,38.349,1039299
2014-11-18,38.349,38.708,38.297,38.589,648050
2014-11-19,38.725,38.743,37.964,38.316,651729
2014-11-20,38.316,38.683,37.974,37.974,757590
2014-11-21,37.989,39.351,37.989,39.067,1889508
2014-11-24,38.692,38.983,37.476,37.954,810080
2014-11-25,38.015,38.032,37.399,37.399,1148508
2014-11-26,37.57,38.512,37.467,38.512,1071385
2014-11-27,38.478,38.708,38.409,38.665,672693
2014-11-28,38.692,39.067,38.597,38.657,1087166
2014-12-01,38.512,39.333,38.503,39.025,633754
2014-12-02,39.333,40.369,39.238,40.343,1062513
2014-12-03,40.369,40.892,40.258,40.608,1104417
2014-12-04,40.55,42.311,40.55,41.105,2750200
2014-12-05,41.105,42.106,41.105,41.978,1427419
2014-12-08,42.183,42.56,41.755,42.363,1227148
2014-12-09,42.148,42.277,40.745,41.139,1525022
2014-12-10,41.122,41.781,40.394,40.48,1167775
2014-12-11,40.565,41.678,40.497,41.421,1024232
2014-12-12,41.508,41.833,41.096,41.498,845059
2014-12-15,41.234,41.405,40.754,41.079,1211296
2014-12-16,40.737,40.959,38.631,39.701,1947463
2014-12-17,39.41,40.924,39.281,40.369,1093977
2014-12-18,40.994,41.85,40.583,41.85,977426
2014-12-19,41.85,41.952,41.174,41.764,1885243
2014-12-22,41.585,41.935,41.362,41.935,519546
2014-12-23,41.592,42.081,41.387,41.508,427141
2014-12-29,41.678,42.055,41.285,41.508,975180
2014-12-30,41.25,41.994,40.661,41.866,987503
